"day","time","davetazLongitude","davetazLatitude","date","incidentGroup","borough","ward","firstPumpTime","firstPumpStation","telefonicaGridId","footfall","score"
"Saturday","8",-0.096,51.374,2011-02-26,"Special Service","Croydon","Croydon",5,"Croydon","1122331332322",189.664460857228,0.26
"Saturday","8",-0.0975,51.373,2010-07-31,"False Alarm","Croydon","Croydon",170,"Croydon","1122331332322",189.664460857228,0.09
"Saturday","8",-0.096,51.373,2011-12-10,"False Alarm","Croydon","Croydon",300,"Croydon","1122331332322",189.664460857228,0.08
"Saturday","9",-0.1005,51.373,2011-08-27,"False Alarm","Croydon","Croydon",329,"Croydon","1122331332322",305.686310539122,0.09
"Saturday","9",-0.0975,51.374,2010-09-25,"False Alarm","Croydon","Croydon",415,"Norbury","1122331332322",305.686310539122,0.09
"Saturday","10",-0.099,51.372,2011-09-17,"Special Service","Croydon","Croydon",216,"Croydon","1122331332322",472.424298105916,0.1
"Saturday","11",-0.1005,51.374,2009-03-28,"False Alarm","Croydon","Croydon",260,"Croydon","1122331332322",600.951496855319,0.1
"Saturday","11",-0.1005,51.374,2009-08-29,"False Alarm","Croydon","Croydon",185,"Croydon","1122331332322",600.951496855319,0.11
"Saturday","11",-0.1005,51.374,2012-03-31,"False Alarm","Croydon","Croydon",198,"Croydon","1122331332322",600.951496855319,0.11
"Saturday","12",-0.0975,51.373,2009-03-14,"False Alarm","Croydon","Croydon",320,"Croydon","1122331332322",693.352131631917,0.1
"Saturday","13",-0.099,51.373,2010-03-27,"Fire","Croydon","Croydon",212,"Croydon","1122331332322",710.720672003458,0.11
"Saturday","13",-0.1005,51.374,2010-05-29,"False Alarm","Croydon","Croydon",506,"Croydon","1122331332322",710.720672003458,0.09
"Saturday","13",-0.099,51.374,2009-08-08,"Special Service","Croydon","Croydon",256,"Croydon","1122331332322",710.720672003458,0.11
"Saturday","14",-0.1005,51.373,2009-04-04,"Special Service","Croydon","Croydon",272,"Croydon","1122331332322",746.847235976264,0.11
"Saturday","14",-0.099,51.372,2011-06-04,"Fire","Croydon","Croydon",241,"Croydon","1122331332322",746.847235976264,0.11
"Saturday","15",-0.099,51.373,2010-01-30,"Fire","Croydon","Croydon",207,"Croydon","1122331332322",708.636447158873,0.11
"Saturday","15",-0.096,51.372,2009-07-25,"Special Service","Croydon","Croydon",227,"Croydon","1122331332322",708.636447158873,0.11
"Saturday","15",-0.1005,51.371,2010-09-11,"False Alarm","Croydon","Croydon",229,"Croydon","1122331332322",708.636447158873,0.11
"Saturday","16",-0.1005,51.374,2009-11-28,"Special Service","Croydon","Croydon",380,"Croydon","1122331332322",660.69927573342,0.1
"Saturday","16",-0.1005,51.374,2010-07-17,"Fire","Croydon","Croydon",245,"Croydon","1122331332322",660.69927573342,0.11
"Saturday","16",-0.1005,51.373,2010-09-11,"Special Service","Croydon","Croydon",249,"Croydon","1122331332322",660.69927573342,0.11
"Saturday","17",-0.1005,51.373,2010-09-25,"Fire","Croydon","Croydon",334,"Croydon","1122331332322",548.151134125834,0.1
"Saturday","17",-0.099,51.372,2011-11-19,"False Alarm","Croydon","Croydon",199,"Croydon","1122331332322",548.151134125834,0.11
"Saturday","17",-0.1005,51.372,2012-09-08,"False Alarm","Croydon","Croydon",508,"Norbury","1122331332322",548.151134125834,0.09
"Saturday","17",-0.1005,51.372,2013-01-26,"False Alarm","Croydon","Croydon",194,"Croydon","1122331332322",548.151134125834,0.11
"Saturday","18",-0.1005,51.373,2011-08-27,"False Alarm","Croydon","Croydon",220,"Croydon","1122331332322",456.445240964098,0.1
"Saturday","19",-0.1005,51.373,2012-08-04,"False Alarm","Croydon","Croydon",196,"Croydon","1122331332322",374.465730410424,0.1
"Saturday","20",-0.099,51.373,2012-01-07,"False Alarm","Croydon","Croydon",218,"Croydon","1122331332322",313.3284683026,0.1
"Saturday","20",-0.099,51.373,2012-07-07,"Fire","Croydon","Croydon",206,"Croydon","1122331332322",313.3284683026,0.1
"Saturday","21",-0.099,51.373,2009-04-25,"False Alarm","Croydon","Croydon",532,"Croydon","1122331332322",291.096736627027,0.08
"Saturday","21",-0.1005,51.374,2011-04-09,"Special Service","Croydon","Croydon",357,"Croydon","1122331332322",291.096736627027,0.09
"Saturday","21",-0.1005,51.374,2011-09-10,"False Alarm","Croydon","Croydon",192,"Croydon","1122331332322",291.096736627027,0.1
"Saturday","22",-0.096,51.373,2011-11-26,"Special Service","Croydon","Croydon",168,"Croydon","1122331332322",330.697008674141,0.1
"Saturday","23",-0.1005,51.374,2009-07-04,"Special Service","Croydon","Croydon",306,"Croydon","1122331332322",341.118132897065,0.09
"Saturday","23",-0.096,51.373,2009-11-07,"False Alarm","Croydon","Croydon",218,"Croydon","1122331332322",341.118132897065,0.1
"Sunday","0",-0.1005,51.373,2009-12-20,"False Alarm","Croydon","Croydon",93,"Croydon","1122331332322",293.180961471612,0.11
"Sunday","0",-0.1005,51.373,2010-05-09,"False Alarm","Croydon","Croydon",352,"Croydon","1122331332322",293.180961471612,0.09
